,Entity,Regional Indicator,Year,Prevalence - Mental disorders - Sex: Both - Age: Age-standardized (Percent)
5445,Thailand,Asia,2005,12.42938711445829
5446,Thailand,Asia,2006,12.40258271509892
5447,Thailand,Asia,2007,12.37424379275829
5448,Thailand,Asia,2008,12.34012725268062
5449,Thailand,Asia,2009,12.30531813368129
5450,Thailand,Asia,2010,12.26557537617871
5451,Thailand,Asia,2011,12.23234944537046
5452,Thailand,Asia,2012,12.18535006151958
5453,Thailand,Asia,2013,12.14066975173907
5454,Thailand,Asia,2014,12.0992732563572
5455,Thailand,Asia,2015,12.07717302651872
5456,Thailand,Asia,2016,12.06855139083365
5457,Thailand,Asia,2017,12.0564652395389
5458,Thailand,Asia,2018,12.04733017415602
5459,Thailand,Asia,2019,12.04251722092067
5460,Timor,Asia,1990,12.03560999988018
5461,Timor,Asia,1991,11.99753351125552
5462,Timor,Asia,1992,11.95752817242196
5463,Timor,Asia,1993,11.921500694816867
5464,Timor,Asia,1994,11.88202323959854
5465,Timor,Asia,1995,11.84651537058767
5466,Timor,Asia,1996,11.802999843353849
5467,Timor,Asia,1997,11.75423829169237
5468,Timor,Asia,1998,11.69733382560921
5469,Timor,Asia,1999,11.64904311973717
5470,Timor,Asia,2000,11.61425647302715
5471,Timor,Asia,2001,11.59600776414597
5472,Timor,Asia,2002,11.601728714988049
5473,Timor,Asia,2003,11.6096352002886
5474,Timor,Asia,2004,11.61576664666273
5475,Timor,Asia,2005,11.59727424226258
5476,Timor,Asia,2006,11.529371730765089
5477,Timor,Asia,2007,11.4129617343938
5478,Timor,Asia,2008,11.28749606386021
5479,Timor,Asia,2009,11.176520823456473
5480,Timor,Asia,2010,11.12182252968373
5481,Timor,Asia,2011,11.10992424715534
5482,Timor,Asia,2012,11.11353639003516
5483,Timor,Asia,2013,11.12421260627125
5484,Timor,Asia,2014,11.14149306377965
5485,Timor,Asia,2015,11.14639013227435
5486,Timor,Asia,2016,11.15907293584428
5487,Timor,Asia,2017,11.17847098035109
5488,Timor,Asia,2018,11.20775582360208
5489,Timor,Asia,2019,11.24495516473058
5640,Turkey,Asia,1990,14.503802875282378
5641,Turkey,Asia,1991,14.453174836148849
5642,Turkey,Asia,1992,14.40545131970426
5643,Turkey,Asia,1993,14.36494495756873
5644,Turkey,Asia,1994,14.334091681959
5645,Turkey,Asia,1995,14.3094966320145
5646,Turkey,Asia,1996,14.32114050060822
5647,Turkey,Asia,1997,14.3819808548244
5648,Turkey,Asia,1998,14.46629199778775
5649,Turkey,Asia,1999,14.543705565347558
5650,Turkey,Asia,2000,14.58792178542685
5651,Turkey,Asia,2001,14.638242053615972
5652,Turkey,Asia,2002,14.72994589023598
5653,Turkey,Asia,2003,14.82654288983801
5654,Turkey,Asia,2004,14.90898726879982
5655,Turkey,Asia,2005,14.93705486841282
5656,Turkey,Asia,2006,14.91985229475918
5657,Turkey,Asia,2007,14.87220789616292
5658,Turkey,Asia,2008,14.80850073759393
5659,Turkey,Asia,2009,14.7487386717332
5660,Turkey,Asia,2010,14.70496198474758
5661,Turkey,Asia,2011,14.68197458588652
5662,Turkey,Asia,2012,14.662471608888689
5663,Turkey,Asia,2013,14.64492554420743
5664,Turkey,Asia,2014,14.62244356077476
5665,Turkey,Asia,2015,14.59939565176639
5666,Turkey,Asia,2016,14.53286965630531
5667,Turkey,Asia,2017,14.46346780037963
5668,Turkey,Asia,2018,14.42569354909114
5669,Turkey,Asia,2019,14.39793113493725
5670,Turkmenistan,Asia,1990,10.74283837759209
5671,Turkmenistan,Asia,1991,10.77077396967941
5672,Turkmenistan,Asia,1992,10.79961675252943
5673,Turkmenistan,Asia,1993,10.82880133266612
5674,Turkmenistan,Asia,1994,10.8597332945086
5675,Turkmenistan,Asia,1995,10.8892918106202
5676,Turkmenistan,Asia,1996,10.92798608402716
5677,Turkmenistan,Asia,1997,10.97036095990174
5678,Turkmenistan,Asia,1998,11.00850904589194
5679,Turkmenistan,Asia,1999,11.038798598859753
5680,Turkmenistan,Asia,2000,11.05545384434741
5681,Turkmenistan,Asia,2001,11.05465231173919
5682,Turkmenistan,Asia,2002,11.037452166956
5683,Turkmenistan,Asia,2003,11.0104947612817
5684,Turkmenistan,Asia,2004,10.97567475951102
5685,Turkmenistan,Asia,2005,10.94635602041905
5686,Turkmenistan,Asia,2006,10.89953454274673
5687,Turkmenistan,Asia,2007,10.84322194575085
5688,Turkmenistan,Asia,2008,10.77949521923785
5689,Turkmenistan,Asia,2009,10.72094304058233
5690,Turkmenistan,Asia,2010,10.67587829686593
5691,Turkmenistan,Asia,2011,10.6466391010863
5692,Turkmenistan,Asia,2012,10.62710490188407
5693,Turkmenistan,Asia,2013,10.60999445675795
5694,Turkmenistan,Asia,2014,10.59469819179526
5695,Turkmenistan,Asia,2015,10.58118357053842
5696,Turkmenistan,Asia,2016,10.56599237312796
5697,Turkmenistan,Asia,2017,10.55196744680378
5698,Turkmenistan,Asia,2018,10.53808199318834
5699,Turkmenistan,Asia,2019,10.5262575776601
5790,United Arab Emirates,Asia,1990,12.46332448624078
5791,United Arab Emirates,Asia,1991,12.46349653038138
5792,United Arab Emirates,Asia,1992,12.460710014378549
5793,United Arab Emirates,Asia,1993,12.45766676117999
5794,United Arab Emirates,Asia,1994,12.45453458508965
5795,United Arab Emirates,Asia,1995,12.45024052076187
5796,United Arab Emirates,Asia,1996,12.454914734736713
5797,United Arab Emirates,Asia,1997,12.463422112391411
5798,United Arab Emirates,Asia,1998,12.47697931903812
5799,United Arab Emirates,Asia,1999,12.485169007753951
5800,United Arab Emirates,Asia,2000,12.48834103136137
5801,United Arab Emirates,Asia,2001,12.48690923136756
5802,United Arab Emirates,Asia,2002,12.47957858165876
5803,United Arab Emirates,Asia,2003,12.46706360353609
5804,United Arab Emirates,Asia,2004,12.4539637514146
5805,United Arab Emirates,Asia,2005,12.43918662072224
5806,United Arab Emirates,Asia,2006,12.41203691967638
5807,United Arab Emirates,Asia,2007,12.373411359371367
5808,United Arab Emirates,Asia,2008,12.33882748349871
5809,United Arab Emirates,Asia,2009,12.31746540368455
5810,United Arab Emirates,Asia,2010,12.31776518834892
5811,United Arab Emirates,Asia,2011,12.33426615662435
5812,United Arab Emirates,Asia,2012,12.36449876539429
5813,United Arab Emirates,Asia,2013,12.40445268961799
5814,United Arab Emirates,Asia,2014,12.44155076257374
5815,United Arab Emirates,Asia,2015,12.47028735001361
5816,United Arab Emirates,Asia,2016,12.45734421378224
5817,United Arab Emirates,Asia,2017,12.445374584529551
5818,United Arab Emirates,Asia,2018,12.47000308089087
5819,United Arab Emirates,Asia,2019,12.531264391755409
5940,Uzbekistan,Asia,1990,10.87029422221745
5941,Uzbekistan,Asia,1991,10.89543011230768
5942,Uzbekistan,Asia,1992,10.920884621292007
5943,Uzbekistan,Asia,1993,10.94374148784798
5944,Uzbekistan,Asia,1994,10.96268662991144
5945,Uzbekistan,Asia,1995,10.98132232607926
5946,Uzbekistan,Asia,1996,10.99988418332723
5947,Uzbekistan,Asia,1997,11.015642502679633
5948,Uzbekistan,Asia,1998,11.0299136423531
5949,Uzbekistan,Asia,1999,11.04008209376598
5950,Uzbekistan,Asia,2000,11.047897143483612
5951,Uzbekistan,Asia,2001,11.0443874905973
5952,Uzbekistan,Asia,2002,11.03689684911084
5953,Uzbekistan,Asia,2003,11.02147442980263
5954,Uzbekistan,Asia,2004,11.004161572284
5955,Uzbekistan,Asia,2005,10.98537100331093
5956,Uzbekistan,Asia,2006,10.959613704664669
5957,Uzbekistan,Asia,2007,10.9184362037209
5958,Uzbekistan,Asia,2008,10.87035255121339
5959,Uzbekistan,Asia,2009,10.82431013187814
5960,Uzbekistan,Asia,2010,10.788807428218
5961,Uzbekistan,Asia,2011,10.75680532394664
5962,Uzbekistan,Asia,2012,10.72329319771849
5963,Uzbekistan,Asia,2013,10.69245272467703
5964,Uzbekistan,Asia,2014,10.6643923278983
5965,Uzbekistan,Asia,2015,10.63831468505454
5966,Uzbekistan,Asia,2016,10.60663873723924
5967,Uzbekistan,Asia,2017,10.58390438312659
5968,Uzbekistan,Asia,2018,10.56877103535397
5969,Uzbekistan,Asia,2019,10.56245353282573
6030,Vietnam,Asia,1990,10.39248850475758
6031,Vietnam,Asia,1991,10.35293926041464
6032,Vietnam,Asia,1992,10.31028191762424
6033,Vietnam,Asia,1993,10.26922551486906
6034,Vietnam,Asia,1994,10.22744038078967
6035,Vietnam,Asia,1995,10.18631374637828
6036,Vietnam,Asia,1996,10.144342392256087
6037,Vietnam,Asia,1997,10.10719848018596
6038,Vietnam,Asia,1998,10.071995007066551
6039,Vietnam,Asia,1999,10.03393069367928
6040,Vietnam,Asia,2000,9.99573017825352
6041,Vietnam,Asia,2001,9.938094754142153
6042,Vietnam,Asia,2002,9.86006220557181
6043,Vietnam,Asia,2003,9.77771467200358
6044,Vietnam,Asia,2004,9.69963791468237
6045,Vietnam,Asia,2005,9.64792429675245
6046,Vietnam,Asia,2006,9.61405748238737
6047,Vietnam,Asia,2007,9.57429712018269
6048,Vietnam,Asia,2008,9.540443761348287
6049,Vietnam,Asia,2009,9.505261985647753
6050,Vietnam,Asia,2010,9.474097484658
6051,Vietnam,Asia,2011,9.46764150091169
6052,Vietnam,Asia,2012,9.50178106069445
6053,Vietnam,Asia,2013,9.54994924814621
6054,Vietnam,Asia,2014,9.5874406627567
6055,Vietnam,Asia,2015,9.5943331281396
6056,Vietnam,Asia,2016,9.57069248281728
6057,Vietnam,Asia,2017,9.54778825032838
6058,Vietnam,Asia,2018,9.528350002911749
6059,Vietnam,Asia,2019,9.51583474314308
6090,Yemen,Asia,1990,16.1413870499218
6091,Yemen,Asia,1991,16.13613782604009
6092,Yemen,Asia,1992,16.12893330153775
6093,Yemen,Asia,1993,16.114332677108102
6094,Yemen,Asia,1994,16.10532096180477
6095,Yemen,Asia,1995,16.09292529616355
6096,Yemen,Asia,1996,16.085698458953228
6097,Yemen,Asia,1997,16.07916217197046
6098,Yemen,Asia,1998,16.070580869684008
6099,Yemen,Asia,1999,16.061478613047058
6100,Yemen,Asia,2000,16.04220938920459
6101,Yemen,Asia,2001,16.023704360188802
6102,Yemen,Asia,2002,16.000570972175097
6103,Yemen,Asia,2003,15.97904492766031
6104,Yemen,Asia,2004,15.94920430579212
6105,Yemen,Asia,2005,15.92036961252502
6106,Yemen,Asia,2006,15.87679353544798
6107,Yemen,Asia,2007,15.82056825475924
6108,Yemen,Asia,2008,15.76806524674288
6109,Yemen,Asia,2009,15.726779222551828
6110,Yemen,Asia,2010,15.712295890654929
6111,Yemen,Asia,2011,15.719682585854567
6112,Yemen,Asia,2012,15.73606600615795
6113,Yemen,Asia,2013,15.76545530301878
6114,Yemen,Asia,2014,15.79887912875855
6115,Yemen,Asia,2015,15.83801866137009
6116,Yemen,Asia,2016,15.92882532250528
6117,Yemen,Asia,2017,16.07240244506114
6118,Yemen,Asia,2018,16.22094340308653
6119,Yemen,Asia,2019,16.40152229530048
