,Entity,Regional Indicator,Year,Prevalence - Schizophrenia - Sex: Both - Age: Age-standardized (Percent),Prevalence - Bipolar disorder - Sex: Both - Age: Age-standardized (Percent),Prevalence - Eating disorders - Sex: Both - Age: Age-standardized (Percent),Prevalence - Anxiety disorders - Sex: Both - Age: Age-standardized (Percent),Prevalence - Drug use disorders - Sex: Both - Age: Age-standardized (Percent),Prevalence - Depressive disorders - Sex: Both - Age: Age-standardized (Percent),Prevalence - Alcohol use disorders - Sex: Both - Age: Age-standardized (Percent)
194,Antigua and Barbuda,North America,2004,0.29889564034917,0.98954020876926,0.26803919964579,4.463537290889629,0.82884677001828,3.08800686617636,1.94017047485401
195,Antigua and Barbuda,North America,2005,0.29907484474684,0.98967970145547,0.27000865458464,4.46181371207968,0.8297054045152199,3.08290103564466,1.941435609045
196,Antigua and Barbuda,North America,2006,0.29941678543296,0.98985146188204,0.2720091838960199,4.46460825643284,0.83002419134208,3.06845690796969,1.96286699195232
197,Antigua and Barbuda,North America,2007,0.29996818964717,0.99012630224893,0.27559545900605,4.47270442134429,0.83058564097162,3.04189757556273,1.99858560174793
198,Antigua and Barbuda,North America,2008,0.30057013363924,0.99037708427138,0.27917030944126,4.48305416959371,0.82983573983513,3.01292342577247,2.04010936434798
199,Antigua and Barbuda,North America,2009,0.30109043094641,0.99055909306849,0.28166596987464,4.49237540380844,0.8305046331586701,2.9882298898927298,2.07961430450918
200,Antigua and Barbuda,North America,2010,0.30137428652747,0.99056302651341,0.2830052077763,4.49770560002461,0.83045986243298,2.97590108421528,2.10848931548
201,Antigua and Barbuda,North America,2011,0.30137316039719,0.99041669578455,0.2825588610118,4.50409188647306,0.83075393696016,2.98260948245779,2.12899594276302
202,Antigua and Barbuda,North America,2012,0.30121280903356,0.99022754433396,0.28119542639542,4.515839043604951,0.83079598691228,2.99960790221206,2.14781351891321
203,Antigua and Barbuda,North America,2013,0.3010018349071799,0.99003801649786,0.28017320417932,4.5291495619084206,0.8318814223800999,3.01951165315831,2.1625388810602297
204,Antigua and Barbuda,North America,2014,0.30083232601165,0.9898316315321,0.27883810531563,4.54006752525616,0.8320700416825101,3.03858880207539,2.17062287754491
205,Antigua and Barbuda,North America,2015,0.30081855787556,0.9896545978247,0.2779921677645,4.54486986747433,0.83258661841494,3.04912959472527,2.16963983374789
206,Antigua and Barbuda,North America,2016,0.30166187701113,0.98932782951272,0.27974865969691,4.541250886165811,0.83133261626714,3.04857899608471,2.11317563403918
207,Antigua and Barbuda,North America,2017,0.30258503313042,0.98905169072734,0.28163026463745,4.536863862624299,0.8317184917226699,3.05162345193946,2.0556180756797
208,Antigua and Barbuda,North America,2018,0.30271044773035,0.9890433802483,0.28301616069488,4.53764795440724,0.8330878744343099,3.09194076458739,2.04741444992632
209,Antigua and Barbuda,North America,2019,0.30246420940214,0.98912497706775,0.2839070746837,4.54128063438645,0.8342475737278899,3.17346394295957,2.0519128954993
210,Argentina,South America,1990,0.32801263538161,1.03177189390252,0.29886665812129,5.35337886898551,0.6765806171335,2.73510598416036,2.51926236266808
211,Argentina,South America,1991,0.3284044874549,1.03356113466764,0.30118487897511,5.35622960812665,0.6884335680491299,2.74482118592837,2.55376857703794
212,Argentina,South America,1992,0.32882780596989,1.03534203717674,0.30385025719975,5.36086490157921,0.69741217461027,2.75289972303803,2.58208604713438
213,Argentina,South America,1993,0.32926584939442,1.03706279094042,0.30580396798023,5.3668212106424,0.703865916575,2.76070367920558,2.60362943619625
214,Argentina,South America,1994,0.3296811973346,1.03860016353036,0.30957110481409,5.37328038150957,0.70863393342806,2.76952338227128,2.61770586047813
215,Argentina,South America,1995,0.3300684124374299,1.03995400691246,0.31143848922491,5.38009940179343,0.71105207525298,2.7756174090302,2.62376235060032
216,Argentina,South America,1996,0.33052248268021,1.04123884357926,0.31487517252749,5.38980145561491,0.70935587164149,2.78306271287095,2.6185207075251697
217,Argentina,South America,1997,0.33108922081596,1.04255714334342,0.31947047366891,5.40325108051024,0.7019564336259501,2.78747098769562,2.60324598800514
218,Argentina,South America,1998,0.33169341285255,1.04385325737777,0.32343686176836,5.417866738709471,0.69279760568066,2.7930130080728,2.58409725595316
219,Argentina,South America,1999,0.3322326920839299,1.0450385663123098,0.32662998672727,5.43075476772861,0.6850502020614501,2.79795003708931,2.5670372095989
220,Argentina,South America,2000,0.33261454449263,1.04604463265238,0.32854199603711,5.43919622222659,0.6817629314558099,2.80161224124585,2.55809911019577
221,Argentina,South America,2001,0.33270611364565,1.05356119988613,0.32796356769105,5.44422715739433,0.68461517625009,2.80565202731056,2.54835772031203
222,Argentina,South America,2002,0.33259094490253,1.0703735553775902,0.32649815639285,5.44927007047194,0.6898808228331,2.81103007336165,2.52849096366276
