,Entity,Regional Indicator,Year,Prevalence - Schizophrenia - Sex: Both - Age: Age-standardized (Percent),Prevalence - Bipolar disorder - Sex: Both - Age: Age-standardized (Percent),Prevalence - Eating disorders - Sex: Both - Age: Age-standardized (Percent),Prevalence - Anxiety disorders - Sex: Both - Age: Age-standardized (Percent),Prevalence - Drug use disorders - Sex: Both - Age: Age-standardized (Percent),Prevalence - Depressive disorders - Sex: Both - Age: Age-standardized (Percent),Prevalence - Alcohol use disorders - Sex: Both - Age: Age-standardized (Percent)
3980,North Korea,Asia,2010,0.27848716539278,0.19128214645745,0.06774326042308,3.78956932833135,0.5653094589069301,2.8291340104674,0.76160099172604
3981,North Korea,Asia,2011,0.27795434642222,0.19133999806282,0.06820714951625,3.79194767488042,0.5655858590773299,2.82575558379409,0.7665762732550899
3982,North Korea,Asia,2012,0.27722303241763,0.19143766466774,0.06841148219639,3.7994089516415697,0.56451842201574,2.8254789165478003,0.77194868059146
3983,North Korea,Asia,2013,0.27648287774019,0.19155341346551,0.06828819196652,3.80879368773626,0.5633473379407999,2.8265406576679,0.77722112233652
3984,North Korea,Asia,2014,0.2759495814068899,0.19166453451889,0.06866338638439,3.81642830154727,0.5625142979815401,2.82603163792748,0.78221052789554
3985,North Korea,Asia,2015,0.27579203685707,0.19174638028989,0.06863566515595,3.81916794080424,0.56338550667859,2.82506269930763,0.78622471997816
3986,North Korea,Asia,2016,0.27699667806623,0.19187406407321,0.0690849543631,3.801127173618,0.57028235473128,2.82132373211901,0.7912762425474901
3987,North Korea,Asia,2017,0.27822576134079,0.19202171330521,0.06943727574586,3.78337274674146,0.57770878832825,2.81707519237555,0.7951093157756001
3988,North Korea,Asia,2018,0.27770620700378,0.19213050807692,0.06958403420816,3.79159920684539,0.57965753407804,2.81916335788784,0.79396856692317
3989,North Korea,Asia,2019,0.2760360171878,0.19223791116785,0.06981442223469,3.8163105864782,0.58006554523936,2.82830888459475,0.7889988473141201
4110,Oman,Asia,1990,0.27002462475214,0.70311674384946,0.24363430195439,4.6789331625989705,0.31697192962732,4.03104816399047,0.44659211138223
4111,Oman,Asia,1991,0.27022713600995,0.70381253668899,0.24570113074309,4.67789422907159,0.3159160934669699,4.017492545376951,0.44743149278937
4112,Oman,Asia,1992,0.2704799313500999,0.70429904753078,0.24706138532059,4.67456748279055,0.31573882793197,4.00615278376869,0.44870477557453
4113,Oman,Asia,1993,0.27067485070365,0.70492277488048,0.2485984834022,4.67538396513405,0.31557800049584,3.99826812644438,0.44924546543524
4114,Oman,Asia,1994,0.2707320138009,0.70597591879626,0.2511706649224899,4.68769450608561,0.31535436589912,4.0009411524131,0.44826700583314
4115,Oman,Asia,1995,0.2707631719172599,0.7070214876330699,0.25340572946577,4.7031759142246905,0.3153592037673899,4.00476987385974,0.44717438313148
4116,Oman,Asia,1996,0.27108791508193,0.70818563970386,0.25619810975546,4.71494552029399,0.31438832447518,4.009412432808411,0.4479149659717
4117,Oman,Asia,1997,0.27171440750824,0.7094088373944,0.25876016101865,4.7235424933760495,0.31440075627656,4.01764669071153,0.45013643284376
4118,Oman,Asia,1998,0.27234128861547,0.71091034425304,0.26060104467814,4.73786012324131,0.3146740960524899,4.03300758003389,0.45141563864234
4119,Oman,Asia,1999,0.27274423505292,0.7130413066135399,0.26435660788707,4.76746208960295,0.31510897693371,4.05732034951762,0.45019624699512
4120,Oman,Asia,2000,0.27296629114324,0.71494851490898,0.2675362234956,4.79564290535335,0.31559138442253,4.07820555108115,0.44845452419642
4121,Oman,Asia,2001,0.2732387710090599,0.71629779442721,0.26996861799054,4.80844347960809,0.31656412155637,4.083674150641929,0.44830052802384
4122,Oman,Asia,2002,0.27356021481748,0.71704312057371,0.27164258194508,4.81235993589836,0.31918578369343,4.09013281865784,0.44903886750576
4123,Oman,Asia,2003,0.27368636116553,0.71788761214934,0.27337323963143,4.8262515860753705,0.32327419450501,4.10376558680456,0.4478122846243599
4124,Oman,Asia,2004,0.2735201201689,0.71971121510096,0.27672904204415,4.86353502429538,0.32567455468992,4.12722033621217,0.44340833248364
4125,Oman,Asia,2005,0.27344717259619,0.7214092229974,0.28069491368617,4.89272951671352,0.32835718944712,4.1455524378195,0.44053094455482
4126,Oman,Asia,2006,0.27386072118309,0.7214486579274599,0.28258575016507,4.88313839454666,0.33188784513148,4.13657222594353,0.44282929618343
4127,Oman,Asia,2007,0.27455948566322,0.72019175739417,0.2833298690579,4.8540702387554,0.33775212278384,4.12004960845396,0.4478513804754
4128,Oman,Asia,2008,0.27505793855471,0.71959475296751,0.28479475139471,4.84210843804911,0.34372163153787,4.11683248469413,0.45075372950109
4129,Oman,Asia,2009,0.27531726674041,0.71982429020159,0.28704577852531,4.84710284082402,0.34856465916754,4.11932532238587,0.45153300753824
4130,Oman,Asia,2010,0.27576607225198,0.7191162498572801,0.28686812918338,4.82872607065676,0.3519853088563799,4.10772561265646,0.4553231895184
4131,Oman,Asia,2011,0.27651992914886,0.71629065426125,0.28288526473995,4.77191687870034,0.35502623928495,4.070517537814379,0.46279172085198
4132,Oman,Asia,2012,0.27703223502354,0.71370831088999,0.2786875437360099,4.7301798542511,0.35722368477802,4.04500102059692,0.46730405242357
4133,Oman,Asia,2013,0.27683802343234,0.71340970593898,0.27833178975953,4.74251355114516,0.35823870301222,4.05156536002028,0.4642306609038
4134,Oman,Asia,2014,0.2764236336228099,0.71417200330865,0.27993470747006,4.77379273773081,0.35960590957544,4.06443733939748,0.45875966342529
4135,Oman,Asia,2015,0.27627235486522,0.71435440948599,0.28011073417717,4.78545193269169,0.36104215192453,4.06757941188224,0.45620061286613
4136,Oman,Asia,2016,0.27667211951042,0.7135832031838499,0.27845825771058,4.75497674601065,0.36914430766111,4.05302750141629,0.45706067498096
4137,Oman,Asia,2017,0.27683611244864,0.7135736933021399,0.27770493049061,4.7404633914984,0.37647231165707,4.05001713501851,0.45678043342986
4138,Oman,Asia,2018,0.27622268262811,0.71419697997679,0.27783970407951,4.76638271924932,0.37716107859047,4.08002637880096,0.45806591284818
4139,Oman,Asia,2019,0.27524487901577,0.71464944323459,0.27611579061495,4.803526718243631,0.3763917771509,4.12807197403674,0.4640207701349
4140,Pakistan,Asia,1990,0.28852451702352,0.39495031819775,0.10126082645276,3.39022685634782,0.54861737236304,4.12368467084462,1.23649014177524
4141,Pakistan,Asia,1991,0.2885820309981,0.39495074674113,0.1019840603966699,3.3936937572835,0.54205583823072,4.08762268639261,1.25041442330362
4142,Pakistan,Asia,1992,0.2886134313769,0.39497569913832,0.10262267076092,3.39707047383038,0.53615566219794,4.0584920683928,1.26356793458272
4143,Pakistan,Asia,1993,0.2886231797060899,0.39501984693907,0.10301975695076,3.40016944977865,0.53125959676879,4.03665906732519,1.27558524020012
4144,Pakistan,Asia,1994,0.28861842416148,0.3950818441820399,0.10320191128022,3.4028715221381103,0.52800659249257,4.02187828602907,1.2860644714310598
4145,Pakistan,Asia,1995,0.28860249351403,0.39515457614918,0.10343271336161,3.40497572307282,0.52604164643658,4.0137692700545,1.29457202292705
4146,Pakistan,Asia,1996,0.28854536244026,0.39529767512379,0.1036000741683099,3.4073140179074297,0.52617305592057,4.01762791227338,1.30230859483976
4147,Pakistan,Asia,1997,0.28844290627401,0.39554851947394,0.1037409385652999,3.41057248159208,0.52730962102726,4.03186417433748,1.3101918507522
4148,Pakistan,Asia,1998,0.2883284274279399,0.3958432774192499,0.10375684004283,3.4142440251875503,0.52826045135334,4.04937625202629,1.31758113918955
4149,Pakistan,Asia,1999,0.28823514031781,0.39612645814192,0.10393370004474,3.4179664717398097,0.52961225903182,4.06442611145191,1.3237704038133
4150,Pakistan,Asia,2000,0.2881846940189,0.39632136308254,0.10407570916856,3.42119955360648,0.53061806317435,4.070908579636829,1.3279840552827
4151,Pakistan,Asia,2001,0.28821547115252,0.39653246679092,0.1043717279138899,3.4269869272586897,0.5336769605704,4.07259961661334,1.3308152468316898
4152,Pakistan,Asia,2002,0.28834149744852,0.39689189604195,0.10480633592475,3.43727722763715,0.54061344268967,4.07427353169755,1.3335506996603
4153,Pakistan,Asia,2003,0.2885348391883,0.39734443203986,0.10545561355683,3.44970511444233,0.54942442285999,4.07536120022689,1.33648241500762
